SITE_NAME,Swipe_Checkbox?,Imported count,Screenshot name,LOGO Replaced,CSS saved,Redirect done,Undo Swipe,Undo CSS,Undo Redirect,PD_Site_URL,Merchant Code
PUNJ0718,UNCH,0,240826-224333_PUNJ0718_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/731,35EDM-ROSEN-RNTAX-W
PTNJ0102,UNCH,0,240826-224357_PTNJ0102_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/740,35EDM-COACT-ACTAX-W
PUPAUFRD,UNCH,0,240826-224420_PUPAUFRD_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/742,35EDM-UFNTW-UFNTW-W
PTNJ0821,UNCH,0,240826-224444_PTNJ0821_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/743,35EDM-WESTV-WVTAX-W
PUNJ0821,UNCH,0,240826-224508_PUNJ0821_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/744,35EDM-WESTN-WNTAX-W
PUNJ1603,UNCH,0,240826-224531_PUNJ1603_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/759,35EDM-MANCH-MACHU-W
VTNJ0318,UNCH,0,240826-224555_VTNJ0318_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/914,35EDM-MANSF-VTTAX-W
PTNJ1814,UNCH,0,240826-224619_PTNJ1814_after.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/915,35EDM-NPTAX-NPBTX-W
PUNJ1814,UNCH,0,240826-224643_PUNJ1814_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/916,35EDM-NPNTX-NPNON-W
PTNJ0310,UNCH,0,240826-224648_PTNJ0310_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/917,35EDM-DELTX-DETAX-W
PUNJ0310,UNCH,0,240826-224652_PUNJ0310_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/918,35EDM-DENTX-DLNTX-W
PTNJ1525,UNCH,0,240826-224657_PTNJ1525_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/921,35EDM-PPTAX-PPTAX-W
PUNJ1525,UNCH,0,240826-224702_PUNJ1525_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/922,35EDM-PPNTX-PPBNT-W
PUNJ1309,UNCH,0,240826-224706_PUNJ1309_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/934,35EDM-BRIEN-BNTAX-W
PTNJ1309,UNCH,0,240826-224711_PTNJ1309_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/935,35EDM-BRIEL-BRTAX-W
PUNJ1502,UNCH,0,240826-224716_PUNJ1502_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/954,35EDM-BARNF-DATAX-W
PTNJ1502,UNCH,0,240826-224720_PTNJ1502_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/955,35EDM-BARNE-DATAX-W
VUNJ0306,Done,1,240826-224725_VUNJ0306_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/964,35EDM-BRLNT-NTXVT-W
VTNJ0306,Done,1,240826-224729_VTNJ0306_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/965,35EDM-BURTW-TAXVT-W
PTNJ0905,UNCH,1,240826-224734_PTNJ0905_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/973,35EDM-HOBOK-PDTAX-W
PTNJ0114,UNCH,1,240826-224738_PTNJ0114_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/974,35EDM-CLINT-PDTAX-W
PUNJ0114,UNCH,1,240826-224742_PUNJ0114_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/975,35EDM-CLINW-NOTAX-W
VUVATSH,Done,1,240826-224747_VUVATSH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1020,35EDM-SHVAM-MISVT-W
PTNJ1709,UNCH,1,240826-224751_PTNJ1709_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1024,35EDM-PENNT-PDTAX-W
PUNJPNSV,UNCH,1,240826-225555_PUNJPNSV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1025,35EDM-PENNS-NOTAX-W
PTNJ1202,UNCH,1,240826-225559_PTNJ1202_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1026,35EDM-CRANB-DATAX-W
PUNJ1202,UNCH,1,240826-225603_PUNJ1202_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1027,35EDM-CRANN-NOTAX-W
PTNJ0514,UNCH,1,240826-225608_PTNJ0514_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1028,35EDM-WILDT-DATAX-W
PUNJ0514,UNCH,1,240826-225612_PUNJ0514_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1029,35EDM-WILDN-DATAX-W
PUNJ0808,UNCH,1,240826-225617_PUNJ0808_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1030,35EDM-HARRN-DATAX-W
PTNJ0808,UNCH,1,240826-225621_PTNJ0808_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1031,35EDM-HARRT-DATAX-W
PTNJ0721,UNCH,1,240826-225626_PTNJ0721_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1092,35EDM-WCALT-WCTAX-W
PUNJ0721,UNCH,1,240826-225630_PUNJ0721_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1093,35EDM-WCALU-WCPRI-W
PTNJ1327,UNCH,1,240826-225634_PTNJ1327_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1096,35EDM-LONBR-DATAX-W
PTNJ1529,UNCH,1,240826-225639_PTNJ1529_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1106,35EDM-SHIPT-SBTAX-W
PUNJ1529,UNCH,1,240826-225643_PUNJ1529_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1107,35EDM-SHIPN-SBNTX-W
PUNJLEHM,UNCH,1,240826-225647_PUNJLEHM_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1108,35EDM-LEGGH-UTILI-W
PTNJ0513,UNCH,1,240826-225652_PTNJ0513_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1109,35EDM-WWTAX-WWTAX-W
PUNJ0513,UNCH,1,240826-225657_PUNJ0513_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1110,35EDM-WWILD-WWNTX-W
VTNJ0111,Done,1,240826-225701_VTNJ0111_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1112,35EDM-GALLO-TAXVT-W
VUNJ0111,Done,1,240826-225705_VUNJ0111_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1113,35EDM-GALLP-NTXVT-W
PUPASUNB,UNCH,1,240826-225710_PUPASUNB_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1116,35EDM-SUNNT-NOTAX-W
PUGADAWS,UNCH,1,240826-225714_PUGADAWS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1120,35EDM-DAWSN-NOTAX-W
PMNJ0514,UNCH,1,240826-225718_PMNJ0514_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1121,35EDM-WILDM-MISCL-W
PTDECLAY,UNCH,1,240826-225723_PTDECLAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1122,35EDM-CLATX-DATAX-W
PUDECLAY,UNCH,1,240826-225727_PUDECLAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1123,35EDM-CLANT-NOTAX-W
VTDECLAY,Done,1,240826-225731_VTDECLAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1125,35EDM-CLATX-VTTAX-W
VUDECLAY,Done,1,240826-225736_VUDECLAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1126,35EDM-CLANT-VTNTA-W
PTNJ0418,UNCH,1,240826-225740_PTNJ0418_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1127,35EDM-HADDT-DATAX-W
PTNJ1351,UNCH,1,240826-225745_PTNJ1351_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1128,35EDM-UPPRF-DATAX-W
PTNJ1216,UNCH,1,240826-225750_PTNJ1216_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1129,35EDM-PERTH-DATAX-W
PTNJ1218,UNCH,1,240826-225754_PTNJ1218_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1135,35EDM-PLAIN-PLTAX-W
PTVAGRAY,UNCH,1,240826-225759_PTVAGRAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1153,35EDM-GRAYT-GCTAX-W
PUVAGRAY,UNCH,1,240826-225803_PUVAGRAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1154,35EDM-GRAYN-GCNTX-W
VTVAGRAY,Done,1,240826-225808_VTVAGRAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1155,35EDM-GRAYT-GCVTX-W
VUVAGRAY,Done,1,240826-225812_VUVAGRAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1156,35EDM-GRAYN-GCNVT-W
PTNJ1702,UNCH,1,240826-225817_PTNJ1702_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1176,35EDM-CPTWP-CPTAX-W
PTNJ0223,UNCH,1,240826-225821_PTNJ0223_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1183,35EDM-HACKT-HKTAX-W
PTNJ1319,UNCH,1,240826-225826_PTNJ1319_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1186,35EDM-HIGHT-HITAX-W
PUNJ1319,UNCH,1,240826-225830_PUNJ1319_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1187,35EDM-HIGHN-HINTX-W
PTNJ0210,UNCH,1,240826-225834_PTNJ0210_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1193,35EDM-DUMON-DUTAX-W
PTNJ1506,UNCH,1,240826-225838_PTNJ1506_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1194,35EDM-BRKLY-BETAX-W
PUNJ0510,UNCH,1,240826-225843_PUNJ0510_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1195,35EDM-STONE-NOTAX-W
PUNJ1528,UNCH,1,240826-225847_PUNJ1528_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1196,35EDM-SEAPK-PDTAX-W
PTNJ1528,UNCH,1,240826-225852_PTNJ1528_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1197,35EDM-SEATX-PDTAX-W
PTNJ0701,UNCH,1,240826-225856_PTNJ0701_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1205,35EDM-BELTX-WEBPR-W
PUNJ0701,UNCH,1,Step1_ImportSites_20260824_225336.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1206,35EDM-BELNT-WEBPR-W
PTNJ1708,UNCH,1,240826-225931_PTNJ1708_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1208,35EDM-PENNG-PGTAX-W
PTNJ2006,UNCH,1,240826-225935_PTNJ2006_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1209,35EDM-GARWD-GRTAX-W
PTNYFSHK,UNCH,1,240826-225939_PTNYFSHK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1210,35EDM-FISHK-FITAX-W
PUNYFSHK,UNCH,1,240826-225944_PUNYFSHK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1211,35EDM-FISHN-FINTX-W
PTNJ0425,UNCH,1,240826-225948_PTNJ0425_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1220,35EDM-MTEPH-PDTAX-W
PUNJ0425,UNCH,1,240826-225953_PUNJ0425_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1221,35EDM-MTEPR-NOTAX-W
VTNJ0425,Done,1,240826-225957_VTNJ0425_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1222,35EDM-MTEPH-VTTAX-W
VUNJ0425,Done,1,240826-230756_VUNJ0425_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1223,35EDM-MTEPR-VTTAX-W
VUNJBRCK,Done,1,240826-230800_VUNJBRCK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1224,35EDM-BTMUA-VTTAX-W
PTNJ0811,UNCH,1,240826-230805_PTNJ0811_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1225,35EDM-MNRGL-PDTAX-W
PTGAWYNS,UNCH,1,240826-230810_PTGAWYNS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1226,35EDM-WYNSB-PDTAX-W
PUGAWYNS,UNCH,1,240826-230815_PUGAWYNS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1227,35EDM-WYNSR-NOTAX-W
PTNJ0241,UNCH,1,240826-230819_PTNJ0241_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1234,35EDM-NORWO-NRTAX-W
PTNJ1214,UNCH,1,240826-230824_PTNJ1214_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1235,35EDM-NBRUN-NBTAX-W
PTNJ0303,UNCH,1,240826-230828_PTNJ0303_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1236,35EDM-CBORT-BORTX-W
PUNJ0303,UNCH,1,240826-230832_PUNJ0303_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1237,35EDM-CBORN-BORPR-W
PTNJ0118,UNCH,1,240826-230837_PTNJ0118_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1238,35EDM-NORFT-TXPRN-W
PUNJ0118,UNCH,1,240826-230842_PUNJ0118_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1239,35EDM-NORFN-NTPRN-W
PTNJ0116,UNCH,1,240826-230846_PTNJ0116_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1241,35EDM-MARGT-MGTAX-W
PUNJ0116,UNCH,1,240826-230851_PUNJ0116_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1242,35EDM-MARGN-MRGNT-W
PTGAASTL,UNCH,1,240826-230855_PTGAASTL_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1243,35EDM-AUSTX-DATAX-W
PUGAASTL,UNCH,1,240826-230900_PUGAASTL_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1244,35EDM-AUSNT-NOTAX-W
PTNJ1712,UNCH,1,240826-230904_PTNJ1712_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1245,35EDM-QUINT-DATAX-W
PUNJ1712,UNCH,1,240826-230909_PUNJ1712_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1246,35EDM-QUINN-NOTAX-W
PUNCBEAU,UNCH,1,240826-230914_PUNCBEAU_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1254,35EDM-BENTX-BNOTX-W
VUNCBEAU,Done,1,240826-230918_VUNCBEAU_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1255,35EDM-BENTX-BNTVT-W
PUNJSTRS,UNCH,1,240826-230922_PUNJSTRS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1256,35EDM-STRSA-STRNT-W
VUNJSTRS,Done,1,240826-230927_VUNJSTRS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1257,35EDM-STRSA-STRVT-W
VMNJ0425,Done,1,240826-230932_VMNJ0425_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1263,35EDM-MTEMS-MISVT-W
PTNJ0205,UNCH,1,240826-230937_PTNJ0205_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1269,35EDM-CARLS-CBTAX-W
VTNJ0205,Done,1,240826-230942_VTNJ0205_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1270,35EDM-CARLS-VTTAX-W
PTNJ0405,UNCH,1,240826-230946_PTNJ0405_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1274,35EDM-BERTX-DATAX-W
PUNJ0405,UNCH,1,240826-230951_PUNJ0405_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1275,35EDM-BLNNT-NOTAX-W
PTVAORTN,UNCH,1,240826-230956_PTVAORTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1280,35EDM-ORNGE-PDTAX-W
PUVAORTN,UNCH,1,240826-231001_PUVAORTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1281,35EDM-ORANG-NOTAX-W
PUNJ0333,UNCH,1,240826-231006_PUNJ0333_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1290,35EDM-STHAM-NOTAX-W
PTNJ0333,UNCH,1,240826-231010_PTNJ0333_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1291,35EDM-STHMP-PDTAX-W
PMVAABIN,UNCH,1,240826-231015_PMVAABIN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1292,35EDM-ABGDN-MISCE-W
PTNJ0605,UNCH,1,240826-231020_PTNJ0605_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1293,35EDM-FRFLD-PDTAX-W
VTNJ0605,Done,1,240826-231024_VTNJ0605_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/1294,35EDM-FRFLD-VTTAX-W
