SITE_NAME,Swipe_Checkbox?,Imported count,Screenshot name,LOGO Replaced,CSS saved,Redirect done,Undo Swipe,Undo CSS,Undo Redirect,PD_Site_URL,Merchant Code
PRKSGALE,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRMDFRST,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRNJ0704,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRGATURN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRNJ0216,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
35EDMBASTEST,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYMONY,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PSNYWSEN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PWNYWSEN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYWSEN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYSMTH,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYCHEK,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYNHSD,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYAHST,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYLNCT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYCLKT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYGLVT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYWBYT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYMNTT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYWCSD,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYCARM,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYORPT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYEVTN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYORNG,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYCCSD,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRPAUCCT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRNYARDS,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRKSHUGO,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRPAPLMT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRNYUBNY,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PPNJ1612,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRKSGOOD,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRGAASTL,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRNJ1316,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRTNREDB,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRIAMCLD,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYSAUT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYCOLT,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PTNYQUEN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRNYSKAN,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
PRSCLORI,Error,NA,NA,Error,Error,Error,NA,NA,NA,NA,NA
