SITE_NAME,Swipe_Checkbox?,Imported count,Screenshot name,LOGO Replaced,CSS saved,Redirect done,Undo Swipe,Undo CSS,Undo Redirect,PD_Site_URL,Merchant Code
PTNJ1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJDEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPAWYOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMPAWYOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUFLWILD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMVAKILM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTKYOAKG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAPELH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAPELH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGABRYN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGABRYN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGABRYN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTDESFRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUDESFRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMDESFRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTDE134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPADTMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJBWSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCSHAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYERCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAHAWK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAHAWK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAHAWK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAELTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPAELTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTDE23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUDE23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTDE23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUDE23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMDE23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYROUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTGAROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJPNSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPASUNB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMPASUNB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJPNSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJPNSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGADAWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGADAWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJLOWM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJLOWM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNCWILK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGABOWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGABOWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGABOWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYPKSK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYGOSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYGOSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJMHMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAKENN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJPGSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUSCBCPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMPANCSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNC600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTMDSMRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTMDSMRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMMDSMRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNC600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGACLAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGACLAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMMDSMRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJCPSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ0404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUSCBCPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJETSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJETSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCSURF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNCSURF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAFRAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAHOME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAHOME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYPNYN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPALEHG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPALEHG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNYCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAAUBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAAUBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTGAAUBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAAUBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAAUBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAWSHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTGAWSHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAWSHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAWSHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VPNJ0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VDNJ0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCNJ0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMGASOFU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGASOFU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJNBMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMGABOWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJACSC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJACSC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYHARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUFLUMAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMFLUMAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAMONR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAMONR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYLNVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNCFLAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAHCWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAHCWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTDE21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMDE21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPAKENN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMPAKENN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPASUGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYPATC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUFLUMAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCGATE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYMALO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYMALO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVATAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUVATAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMVATAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJWILM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNCFLAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCFLAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUFLWBST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPACMPH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYNORW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAWORC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMFLWBST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUFLWBST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ0330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ0327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCBHIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNCBHIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCBHIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNCBHIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYJERI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYMAYV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNC600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAWWTP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUSCBELT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVATAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUVATAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTVATAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJCSEW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPADUBO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNYNORW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYNORW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYNYAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAMDSMCM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUMDSMCM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAFLUMAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGADAWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPAWWTP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTGAFORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAFORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAGAFORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAFORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAGACLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGACLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGACLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGACLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMGACLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGACLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAPAWETM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMPAWETM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPAWETM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAWETM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPASTCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJTMSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJDSEW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANCBHIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJBCSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ0418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPASTCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VANCNPRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANJ0102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCSCBELT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTMDBATN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTMDFRST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUMDFRST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMMDFRST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYPLWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYSPVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
