SITE_NAME,Swipe_Checkbox?,Imported count,Screenshot name,LOGO Replaced,CSS saved,Redirect done,Undo Swipe,Undo CSS,Undo Redirect,PD_Site_URL,Merchant Code
PRNJ1307,UNCH,0,250826-213804_PRNJ1307_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3605,35EDM-BELMA-PRNJ1-W
PRNCOAKI,UNCH,0,250826-213808_PRNCOAKI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3625,35EDM-OAKIS-PARWB-W
PRNYNPLZ,UNCH,0,250826-213813_PRNYNPLZ_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3638,35EDM-NPTNY-PRWEB-W
PRNJ1610,UNCH,0,250826-213819_PRNJ1610_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3659,35EDM-PROSP-PRNJ1-W
PRNJ1513,UNCH,0,250826-213824_PRNJ1513_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3668,35EDM-LATWP-PRKWP-W
PRNCARCL,UNCH,0,250826-213829_PRNCARCL_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3687,35EDM-ARCHE-PARKS-W
PRNJ0215,UNCH,0,250826-213834_PRNJ0215_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3692,35EDM-ENGWO-PRKPR-W
PRNJ1342,UNCH,0,250826-213840_PRNJ1342_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3704,35EDM-SBBTX-PRNJ1-W
PRNJ0302,UNCH,0,250826-213845_PRNJ0302_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3713,35EDM-MEDTU-PRKWP-W
PRLADERI,UNCH,0,250826-213850_PRLADERI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3722,35EDM-DERCI-PARKS-W
PRNJ1912,UNCH,0,250826-213854_PRNJ1912_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3752,35EDM-HOPAU-PARKP-W
PRNCCOCO,UNCH,0,250826-213859_PRNCCOCO_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3816,35EDM-COLCO-PARWB-W
PRNJ1601,UNCH,0,250826-213904_PRNJ1601_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3857,35EDM-BLMNG-PRNJ1-W
PRGADAWS,UNCH,0,250826-213909_PRGADAWS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3858,35EDM-DAWSN-PRGA1-W
PRNJ0116,UNCH,0,250826-213913_PRNJ0116_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3869,35EDM-MARGN-PRKSP-W
PRNCBHIS,UNCH,1,Step1_ImportSites_20260825_213346.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3872,35EDM-BHEAD-PKRCP-W
PRMDEAST,UNCH,0,250826-213949_PRMDEAST_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3893,35EDM-EASTO-PRWEB-W
PRPACHST,UNCH,0,250826-213953_PRPACHST_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3909,35EDM-CHECI-PARKS-W
PRMDDORC,UNCH,0,250826-213958_PRMDDORC_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4061,35EDM-DORCH-PRMD1-W
PRNCBEEC,UNCH,0,250826-214003_PRNCBEEC_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4074,35EDM-BEMNC-PRNC1-W
PRFLIHBC,UNCH,0,250826-214008_PRFLIHBC_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4141,35EDM-INHRB-PRFL1-W
PRVACARR,UNCH,0,250826-214013_PRVACARR_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4161,35EDM-CARCO-PRVA1-W
PRPADOYL,UNCH,0,250826-214018_PRPADOYL_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4278,35EDM-DOYPA-PRPA1-W
PRPATHRN,UNCH,0,250826-214022_PRPATHRN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4300,35EDM-TTDCP-PRPA1-W
PRKYCROL,UNCH,0,250826-214028_PRKYCROL_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4309,35EDM-CARKY-PRKY1-W
PRNJ1821,UNCH,0,250826-214032_PRNJ1821_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4366,35EDM-WATCH-PRNJ1-W
PRVAFARM,UNCH,0,250826-214037_PRVAFARM_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4376,35EDM-FARMV-PRVA1-W
PRVAGRAY,UNCH,0,250826-214042_PRVAGRAY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4416,35EDM-GRAYT-PRVA1-W
PRNJ0701,UNCH,0,250826-214047_PRNJ0701_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4419,35EDM-BELTX-PRNJ1-W
PRNYSEFA,UNCH,1,250826-215001_PRNYSEFA_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4518,35EDM-TSFNY-PRNY1-W
PRNYPEND,UNCH,1,250826-215006_PRNYPEND_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4559,35EDM-PENDL-PRNY1-W
PRNJ0261,UNCH,1,250826-215011_PRNJ0261_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4568,35EDM-TNFLY-PRNJ1-W
PRINMART,UNCH,1,250826-215016_PRINMART_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4616,35EDM-MARIN-PRIN1-W
PRMOMILA,UNCH,1,250826-215021_PRMOMILA_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4630,35EDM-MILMO-PRMO1-W
PRNHCAMP,UNCH,1,250826-215026_PRNHCAMP_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4664,35EDM-TOCNH-PRNH1-W
PRNJ0417,UNCH,1,250826-215031_PRNJ0417_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4673,35EDM-HADDN-PRNJ1-W
PRNCNPRT,UNCH,1,250826-215035_PRNCNPRT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4684,35EDM-NEWPO-PRNC1-W
PRNJ1331,UNCH,1,250826-215040_PRNJ1331_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4691,35EDM-BOMNJ-PRNJ1-W
PRIAGUTN,UNCH,1,250826-215045_PRIAGUTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4704,35EDM-COGIA-PRIA1-W
PRPANSEW,UNCH,1,250826-215050_PRPANSEW_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4707,35EDM-NSTPA-PRPA1-W
PRMOLARC,UNCH,1,250826-215055_PRMOLARC_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4790,35EDM-COLMO-PRMO1-W
PRIAINDT,UNCH,1,250826-215100_PRIAINDT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4794,35EDM-INCIA-PRIA1-W
PRKYCALV,UNCH,1,250826-215105_PRKYCALV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4807,35EDM-COCKY-PRKY1-W
PRWVPARS,UNCH,1,250826-215110_PRWVPARS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4808,35EDM-PARWV-PRWV1-W
PRGAESMN,UNCH,1,250826-215115_PRGAESMN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4829,35EDM-COEGA-PRGA1-W
PRIADIKE,UNCH,1,250826-215120_PRIADIKE_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4832,35EDM-DIKIA-PRIA1-W
PRVAFRNK,UNCH,1,250826-215124_PRVAFRNK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4838,35EDM-FRKVA-PRVA1-W
PRFLMNLA,UNCH,1,250826-215129_PRFLMNLA_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4841,35EDM-MINFL-PRIA1-W
PRNJ1532,UNCH,1,250826-215134_PRNJ1532_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4856,35EDM-SURCB-PRNJ1-W
PRDESFRD,UNCH,1,250826-215138_PRDESFRD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4857,35EDM-SEAFP-PRDE1-W
PPPACAVB,UNCH,1,250826-215143_PPPACAVB_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4872,35EDM-CARVA-PPPA1-W
PRNJ1604,UNCH,1,250826-215149_PRNJ1604_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4881,35EDM-HAWNJ-PRNJ1-W
PRKSGALE,UNCH,1,250826-215154_PRKSGALE_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4902,35EDM-GALKS-PRKS1-W
PRMDFRST,UNCH,1,250826-215159_PRMDFRST_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4903,35EDM-FROST-PRMD1-W
PRNJ0704,UNCH,1,250826-215204_PRNJ0704_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4904,35EDM-CEDNJ-PRNJ1-W
PRGATURN,UNCH,1,250826-215209_PRGATURN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4907,35EDM-TURGA-PRGA1-W
PRNJ0216,UNCH,1,250826-215213_PRNJ0216_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4990,35EDM-ENGNJ-PRNJ1-W
35EDMBASTEST,UNCH,1,Step1_ImportSites_20260825_214719.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5013,35EDM-ETEST-BATS-W
PTNYMONY,UNCH,1,250826-215249_PTNYMONY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5014,35EDM-MONTO-PTNY1-W
PSNYWSEN,UNCH,1,250826-215254_PSNYWSEN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5017,35EDM-SENEC-PSNY1-W
PWNYWSEN,UNCH,1,250826-215258_PWNYWSEN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5018,35EDM-SENEC-PWNY1-W
PTNYWSEN,UNCH,1,250826-215304_PTNYWSEN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5019,35EDM-SENEC-PTNY1-W
PTNYSMTH,UNCH,1,250826-215310_PTNYSMTH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5020,35EDM-SMINY-PTNY1-W
PTNYCHEK,UNCH,1,250826-215317_PTNYCHEK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5021,35EDM-CHEEK-PTNY1-W
PTNYNHSD,UNCH,1,250826-215324_PTNYNHSD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5022,35EDM-HARNY-PTNY1-W
PTNYAHST,UNCH,1,250826-215331_PTNYAHST_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5023,35EDM-AMHNY-PTNY1-W
PTNYLNCT,UNCH,1,250826-215336_PTNYLNCT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5024,35EDM-LANNY-PTNY1-W
PTNYCLKT,UNCH,1,250826-215340_PTNYCLKT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5025,35EDM-CLANY-PTNY1-W
PTNYGLVT,UNCH,1,250826-215345_PTNYGLVT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5026,35EDM-GLENV-PTNY1-W
PTNYWBYT,UNCH,1,250826-215350_PTNYWBYT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5027,35EDM-WOONY-PTNY1-W
PTNYMNTT,UNCH,1,250826-215355_PTNYMNTT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5028,35EDM-MONNY-PTNY1-W
PTNYWCSD,UNCH,1,250826-215359_PTNYWCSD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5029,35EDM-WASNY-PTNY1-W
PTNYCARM,UNCH,1,250826-215404_PTNYCARM_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5032,35EDM-CARNY-PTNY1-W
PTNYORPT,UNCH,1,250826-215409_PTNYORPT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5037,35EDM-ORCNY-PTNY1-W
PTNYEVTN,UNCH,1,250826-215414_PTNYEVTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5040,35EDM-EVANY-PTNY1-W
PTNYORNG,UNCH,1,250826-215418_PTNYORNG_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5043,35EDM-ORANY-PTNY1-W
PTNYCCSD,UNCH,1,250826-215423_PTNYCCSD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5046,35EDM-CORNY-PTNY1-W
PRPAUCCT,UNCH,1,250826-215428_PRPAUCCT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5057,35EDM-UCHPA-PRPA1-W
PRNYARDS,UNCH,1,250826-215433_PRNYARDS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5069,35EDM-VILNY-PRNY1-W
PRKSHUGO,UNCH,1,250826-215919_PRKSHUGO_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5095,35EDM-HUGKS-PRKS1-W
PRPAPLMT,UNCH,1,250826-215924_PRPAPLMT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5098,35EDM-PLUPA-PRPA1-W
PRNYUBNY,UNCH,1,250826-215929_PRNYUBNY_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5111,35EDM-URBNY-PRNY1-W
PPNJ1612,UNCH,1,250826-215934_PPNJ1612_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5118,35EDM-TOTOW-PPNJ1-W
PRKSGOOD,UNCH,1,250826-215939_PRKSGOOD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5130,35EDM-GOOKS-PRKS1-W
PRGAASTL,UNCH,1,250826-215944_PRGAASTL_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5134,35EDM-AUSNT-PRGA1-W
PRNJ1316,UNCH,1,250826-215949_PRNJ1316_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5175,35EDM-FREEI-PRNJ1-W
PRTNREDB,UNCH,1,250826-215953_PRTNREDB_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5206,35EDM-REDTN-PRTN1-W
PRIAMCLD,UNCH,1,250826-215958_PRIAMCLD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/5271,35EDM-COMIA-PRIA1-W
PTNYSAUT,UNCH,1,250826-220003_PTNYSAUT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/2840,35EDM-SAUGE-TAXWB-W
PTNYCOLT,UNCH,1,250826-220008_PTNYCOLT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/2843,35EDM-TCOTO-TAXWB-W
PTNYQUEN,UNCH,1,250826-220013_PTNYQUEN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/4542,35EDM-QEENY-PTNY1-W
PRNYSKAN,UNCH,1,250826-220017_PRNYSKAN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3088,35EDM-SKANE-PARKW-W
PRSCLORI,UNCH,1,250826-220022_PRSCLORI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3524,35EDM-LORIS-PKREC-W
