SITE_NAME,Swipe_Checkbox?,Imported count,Screenshot name,LOGO Replaced,CSS saved,Redirect done,Undo Swipe,Undo CSS,Undo Redirect,PD_Site_URL,Merchant Code
PCNJ0319,UNCH,0,250826-030818_PCNJ0319_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3172,35EDM-MAPSH-VARWB-W
PTNJ1433,UNCH,0,250826-030822_PTNJ1433_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3173,35EDM-BORIV-TAXWB-W
PCNJ1433,UNCH,0,250826-030827_PCNJ1433_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3174,35EDM-BORIV-VARWB-W
VTNJ0324,UNCH,0,250826-030831_VTNJ0324_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3177,35EDM-MOUNL-VTTAX-W
VMNJ0324,UNCH,0,250826-030836_VMNJ0324_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3178,35EDM-MOUNL-NVTAX-W
VANJ0610,UNCH,0,250826-030841_VANJ0610_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3180,35EDM-MVLNT-MARVT-W
PUNYRDLV,UNCH,0,250826-030845_PUNYRDLV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3181,35EDM-VRLKE-NTWEB-W
PANCMARI,UNCH,0,250826-030850_PANCMARI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3182,35EDM-MARCT-ARWEB-W
PTNCMARI,UNCH,0,250826-030854_PTNCMARI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3183,35EDM-MARCT-TAXWB-W
PUNJ0229,UNCH,0,250826-030859_PUNJ0229_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3185,35EDM-LEONI-NTXWB-W
PTNJ1818,UNCH,0,250826-030903_PTNJ1818_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3189,35EDM-SOMVL-TAXWB-W
PAKYCRHI,UNCH,0,250826-030908_PAKYCRHI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3191,35EDM-CRSTK-ARXWB-W
PTKYCRHI,UNCH,0,250826-030913_PTKYCRHI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3192,35EDM-CRSTK-TAXWB-W
PTNJ1024,UNCH,0,250826-030917_PTNJ1024_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3193,35EDM-TEWTP-TAXWB-W
PSNJ1024,UNCH,0,250826-030922_PSNJ1024_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3194,35EDM-TEWTP-NTHGS-W
PUNJ1024,UNCH,0,250826-030926_PUNJ1024_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3195,35EDM-TEWTP-NTWOW-W
PPNJ1320,UNCH,1,Step1_ImportSites_20260825_025641.png,Error,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3196,35EDM-HOTWP-NTWPL-W
PCNJ0407,UNCH,0,250826-031002_PCNJ0407_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3199,35EDM-BROOK-VAR01-W
PANCWEDD,UNCH,0,250826-031007_PANCWEDD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3203,35EDM-WEDDI-ARWEB-W
PTNCWEDD,UNCH,1,250826-031803_PTNCWEDD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3204,35EDM-WEDDI-TAXWB-W
VANCWEDD,Done,1,250826-031807_VANCWEDD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3205,35EDM-WEDDI-ARVTW-W
VTNCWEDD,Done,1,250826-031812_VTNCWEDD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3206,35EDM-WEDDI-TAXVT-W
VMNCWEDD,Done,1,250826-031817_VMNCWEDD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3207,35EDM-WEDDI-MISVT-W
PAPACONS,UNCH,1,250826-031821_PAPACONS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3211,35EDM-CNSHK-ARWEB-W
PCPACONS,UNCH,1,250826-031826_PCPACONS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3212,35EDM-CNSHK-VARWB-W
PUFLDUND,UNCH,1,250826-031831_PUFLDUND_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3219,35EDM-DUNDE-NTXWP-W
PUNJ1421,UNCH,1,250826-031836_PUNJ1421_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3220,35EDM-MNTVT-PUNJ1-W
PTNYWPFV,UNCH,1,250826-031840_PTNYWPFV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3226,35EDM-WAPFA-TAXWB-W
PWNYWPFV,UNCH,1,250826-031845_PWNYWPFV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3227,35EDM-WAPFA-NTWAW-W
PSNYWPFV,UNCH,1,250826-031851_PSNYWPFV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3228,35EDM-WAPFA-NTSEW-W
PUNYWPFV,UNCH,1,250826-031856_PUNYWPFV_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3229,35EDM-WAPFA-NTSAW-W
PUNYHIGH,UNCH,1,250826-031901_PUNYHIGH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3233,35EDM-HGLAN-SWEWB-W
PSNYHIGH,UNCH,1,250826-031906_PSNYHIGH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3234,35EDM-HGLAN-SANWB-W
PWNYHIGH,UNCH,1,250826-031911_PWNYHIGH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3235,35EDM-HGLAN-WATWB-W
PUGAPORT,UNCH,1,250826-031915_PUGAPORT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3236,35EDM-PORTE-NTWEB-W
PAGAPORT,UNCH,1,250826-031920_PAGAPORT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3237,35EDM-PORTE-ARWEB-W
PUGACRSP,UNCH,1,250826-031925_PUGACRSP_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3238,35EDM-CRISP-NTWEB-W
PAGACRSP,UNCH,1,250826-031930_PAGACRSP_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3239,35EDM-CRISP-ARWEB-W
PUNJ1102,UNCH,1,250826-031934_PUNJ1102_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3241,35EDM-EWING-NTXWB-W
PTNJ1102,UNCH,1,250826-031939_PTNJ1102_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3242,35EDM-EWING-TAXWB-W
PAPAEGOS,UNCH,1,250826-031944_PAPAEGOS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3244,35EDM-EGSHN-PAPA1-W
PUPAEGOS,UNCH,1,250826-031948_PUPAEGOS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3245,35EDM-EGSHN-PUPA1-W
PUMDGRET,UNCH,1,250826-031953_PUMDGRET_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3253,35EDM-GRNSB-PTMD1-W
PUMDGREN,UNCH,1,250826-031958_PUMDGREN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3254,35EDM-GRNSB-PUMD1-W
PUNYBLAK,UNCH,1,250826-032003_PUNYBLAK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3255,35EDM-BLBRK-BKNTW-W
VAKYCRHI,Done,1,250826-032008_VAKYCRHI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3257,35EDM-CRSTK-VAKY1-W
VMKYCRHI,Done,1,250826-032012_VMKYCRHI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3258,35EDM-CRSTK-VMKY1-W
VTKYCRHI,Done,1,250826-032017_VTKYCRHI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3259,35EDM-CRSTK-VTKY1-W
VANCMARI,Done,1,250826-032022_VANCMARI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3260,35EDM-MARCT-MARVT-W
VMNCMARI,Done,1,250826-032027_VMNCMARI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3261,35EDM-MARCT-MICVT-W
VTNCMARI,Done,1,250826-032031_VTNCMARI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3262,35EDM-MARCT-MATVT-W
PUNJ1504,UNCH,1,250826-032036_PUNJ1504_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3263,35EDM-BEHVN-NOWEB-W
PTNJ1504,UNCH,1,250826-032041_PTNJ1504_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3264,35EDM-BEHVN-TAXWB-W
PUNYORLT,UNCH,1,250826-032045_PUNYORLT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3265,35EDM-ORLEN-NOWEB-W
PCALCALE,UNCH,1,250826-032050_PCALCALE_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3266,35EDM-CALER-VARWB-W
PAALCALE,UNCH,1,250826-032055_PAALCALE_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3267,35EDM-CALER-ARWEB-W
PCKYCRHI,UNCH,1,250826-032103_PCKYCRHI_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3268,35EDM-CRSTK-PCKY1-W
PAGAACWR,UNCH,1,250826-032108_PAGAACWR_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3269,35EDM-AWRTH-PAGA1-W
PTKYPKIS,UNCH,1,250826-032112_PTKYPKIS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3270,35EDM-PIKID-TXWEB-W
PCNJ1515,UNCH,1,250826-032117_PCNJ1515_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3271,35EDM-LAKWD-VARWB-W
PCPAWASH,UNCH,1,250826-032121_PCPAWASH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3273,35EDM-WASHC-VAWEB-W
PTPAWASH,UNCH,1,250826-032126_PTPAWASH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3274,35EDM-WASHC-TXWEB-W
PUPAWASH,UNCH,1,250826-032131_PUPAWASH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3275,35EDM-WASHC-NTWEB-W
PAPAWASH,UNCH,1,250826-032135_PAPAWASH_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3276,35EDM-WASHC-ARWEB-W
PTGAQUIT,UNCH,1,250826-032140_PTGAQUIT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3279,35EDM-QUITM-PTGA1-W
PUGAQUIT,UNCH,1,250826-032145_PUGAQUIT_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3280,35EDM-QUITM-PUGA1-W
PUNCBRWS,UNCH,1,250826-032149_PUNCBRWS_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3281,35EDM-BRURE-PUNC1-W
VTGAACWR,Done,0,250826-032154_VTGAACWR_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3292,35EDM-ACWOR-TXVTP-W
VAGAACWR,Done,0,250826-032159_VAGAACWR_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3293,35EDM-AWRTH-PARVT-W
VUGAACWR,Done,0,250826-033129_VUGAACWR_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3294,35EDM-AWRTH-PNTVT-W
VMGAACWR,Done,0,250826-033134_VMGAACWR_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3295,35EDM-AWRTH-PMSVT-W
PTPACHST,UNCH,1,250826-033139_PTPACHST_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3296,35EDM-CHECI-PTPA1-W
PUGACOME,UNCH,1,250826-033143_PUGACOME_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3297,35EDM-COMER-NTUTL-W
PTNYUNYK,UNCH,1,250826-033148_PTNYUNYK_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3298,35EDM-VUPNY-PTNY1-W
PCNJ1216,UNCH,1,250826-033152_PCNJ1216_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3299,35EDM-PERTH-VARWB-W
VAGAALMA,Done,1,250826-033157_VAGAALMA_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3300,35EDM-ALMAC-ARVIT-W
VTNJ1504,Done,1,250826-033202_VTNJ1504_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3303,35EDM-BEHVN-TAXVT-W
VUNJ1504,Done,1,250826-033206_VUNJ1504_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3304,35EDM-BEHVN-NTXVT-W
PTNJ0239,UNCH,1,250826-033211_PTNJ0239_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3306,35EDM-NORTA-TAXWB-W
VUFLDUND,Done,1,250826-033216_VUFLDUND_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3313,35EDM-DUNDE-NTVTP-W
VMFLDUND,Done,1,250826-033220_VMFLDUND_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3314,35EDM-DUNDE-MSVTP-W
PTNJ1326,UNCH,1,250826-033225_PTNJ1326_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3315,35EDM-LOCHA-TAXWB-W
PUNJ1111,UNCH,1,250826-033230_PUNJ1111_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3316,35EDM-TRENT-NTXWP-W
VUNJ1111,Done,1,250826-033234_VUNJ1111_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3317,35EDM-TRENT-NTVTP-W
PUNJHMUA,UNCH,1,250826-033239_PUNJHMUA_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3322,35EDM-HCKTT-PUNJ1-W
PTNJ2117,UNCH,1,250826-033244_PTNJ2117_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3323,35EDM-OXFRD-PTNJ1-W
PUNJ2117,UNCH,1,250826-033248_PUNJ2117_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3324,35EDM-OXFRD-PUNJ1-W
PTLAOAKD,UNCH,1,250826-033253_PTLAOAKD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3325,35EDM-OAKDL-PTNJ1-W
PULAOAKD,UNCH,1,250826-033258_PULAOAKD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3326,35EDM-OAKDL-PUNJ1-W
VMLAOAKD,Done,1,250826-033302_VMLAOAKD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3327,35EDM-OAKDL-VMLA1-W
VTLAOAKD,Done,1,250826-033307_VTLAOAKD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3328,35EDM-OAKDL-VTLA1-W
VULAOAKD,Done,1,250826-033312_VULAOAKD_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3329,35EDM-OAKDL-VULA1-W
PTNJ1306,UNCH,1,250826-033316_PTNJ1306_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3330,35EDM-AVSEA-PTNJ1-W
PUNJ1306,UNCH,1,250826-033321_PUNJ1306_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3331,35EDM-AVSEA-PUNJ1-W
VAFLDUND,Done,1,250826-033325_VAFLDUND_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3332,35EDM-DUNDE-VAFL1-W
PTNJ1341,UNCH,1,250826-033330_PTNJ1341_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3342,35EDM-RUMSO-TXWEB-W
PUNJ1341,UNCH,1,250826-033335_PUNJ1341_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3343,35EDM-RUMSO-NOWEB-W
PTNJ1332,UNCH,1,250826-033340_PTNJ1332_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3347,35EDM-MTWSP-TAXWB-W
VMALMLTN,Done,1,250826-033344_VMALMLTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3348,35EDM-MOULT-MISVT-W
VUALMLTN,Done,1,250826-033349_VUALMLTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3349,35EDM-MOULT-NTXVT-W
VAALMLTN,Done,1,250826-033354_VAALMLTN_after.png,Yes,Yes,Yes,NA,NA,NA,http://p5zlgintc01:16020/PayDirect/Merchant/Edit/3350,35EDM-MOULT-ARVIT-W
